2374517	Каквото и да правя, тя винаги казва, че може и по-добре.	1422476	No matter what I do, she says I can do better.
2374519	Тя не спира да се оплаква, че няма време.	1422397	She keeps complaining that she has no time.
2374520	Единият от родителите ми трябва да отиде на срещата.	1422389	One of my parents has to go to the meeting.
2374521	Пътуването ще струва най-много 1000 долара.	1422385	At the most, the trip will cost $1,000.
2374522	Майка ми беше заета с приготвянето на вечерята.	1422380	My mother was busy cooking dinner.
2374523	Няма смисъл да го чакаме да дойде.	1422371	It's no use waiting for him to come.
2374524	Джон може да знае нещо за г-н Блак.	1422363	John might know something about Mr. Black.
2374526	Играта пинг-понг се нарича още тенис на маса.	1422362	Ping pong is also called table tennis.
2374527	Ако закъснея, ще ми се скарат.	1422293	If I'm late, I'll be scolded.
2374532	Обясних му процедурата.	1415954	I explained the procedures to him.
2374534	Бихте ли ми казали номера на Вашата стая, моля?	1415603	Could you please tell me your room number?
2374541	Може ли да ми кажете номера на Вашата стая?	1415602	May I have your room number?
2374549	Рано или късно късметът ще му изневери.	1413807	He'll run out of luck sooner or later.
2374551	Телефонът звънна няколко минути по-късно.	1413787	The telephone rang a few minutes later.
2374553	Япония е в Азия.	1412495	Japan is in Asia.
2374554	Нямам идея коя е тя.	1412485	I have no idea who she is.
2374556	Няма да съм тук утре.	1412469	I won't be here tomorrow.
2374558	Всъщност аз не обичам толкова много да пътувам.	1412446	I don't like traveling all that much.
2374561	В тази стая има доста мебели.	1410969	There is a lot of furniture in this room.
2374563	Техният начин на живот е различен от нашия.	1409703	Their lifestyle is different from ours.
2374564	Билетът важи три дни.	1409674	The ticket is good for three days.
2374566	Тя промени графика си да съвпада с неговия.	1409659	She changed her schedule to match his.
2374568	Сестра ми се жени в началото на следващата година.	1409653	My sister will get married early next year.
2374571	От много време исках да се срещна с него.	1409593	I've wanted to meet him for a long time.
2374572	Дръж се като мъж.	1409554	Act like a man.
2374573	Заспах, докато четях книга.	1409550	I fell asleep while reading a book.
2374574	Заспах, докато четях една книга.	1409550	I fell asleep while reading a book.
2374575	Почти няма вода в кофата.	1409541	There's hardly any water in the bucket.
2374577	Тази кокошка напоследък не е снесла нито едно яйце.	1409518	That chicken hasn't laid any eggs recently.
2374580	По-евтино е, ако си поръчаш една дузина.	1409167	It's cheaper if you order these by the dozen.
2374581	По-евтино е да си поръчваш нещата на дузини.	1409166	It's cheaper to order things by the dozen.
2374583	Не можах да си спомня заглавието на тази песен.	1409157	I couldn't remember the title of that song.
2374585	Той беше беден и не можеше да си купи палто.	1409147	He was poor and couldn't buy a coat.
2374589	Баща ми ми четеше приказки за лека нощ.	1409097	My father used to read me bedtime stories.
2374590	Баща ми ми четеше преди да заспя.	1409095	My father used to read to me at bedtime.
2374591	Баща ми посети чичо ми в болницата.	1409039	My father visited my uncle in the hospital.
2374593	Тя е в болница вече един месец.	1408988	She's been in the hospital for a month.
2374594	През лятото се къпя всяка сутрин.	1408958	I take a bath every morning in the summer.
2374595	Роден съм в годината, когато войната свърши.	1408635	I was born the year the war ended.
2374596	Родена съм в годината, когато войната свърши.	1408635	I was born the year the war ended.
2374598	Минаха пет години, откакто баща ми умря.	1398785	It's been five years since my father died.
2374599	Това е камерта, която купих вчера.	1397834	This is the camera I bought yesterday.
2374600	Това е фотоапаратът, който купих вчера.	1397834	This is the camera I bought yesterday.
2374601	Моля те, донеси ми стол от съседната стая.	1397795	Please bring me a chair from the next room.
2374602	Майка ми купи на брат ми жълт чадър.	1397784	My mother bought my brother a yellow umbrella.
2374603	Изглежда скоро ще се проясни.	1397777	It looks like it's going to clear up soon.
2374608	Това място си заслужава да се посети поне веднъж.	1397744	That place is worth visiting at least once.
2374610	Къщата, в която преди живеехме, е съборена.	1397731	The house we used to live in was torn down.
2374614	Бебето изглеждаше точно като майка си.	1397723	The baby looked just like her mother.
2374617	В малката стая бяха наблъскани десет човека.	1397676	Ten people were packed into the small room.
2374624	Той изкарва три пъти повече от мене.	1396474	He earns three times more than me.
2374626	Той сложи книгата на лавицата.	1396455	He put the book on the shelf.
2374628	Последните нововъведения в медицината са забележителни.	1396442	The recent advances in medicine are remarkable.
2374631	Не трябва да говориш такива неща когато наоколо има деца.	1396432	You shouldn't say that kind of thing when children are around.
2374632	Изглеждаш точно като по-големия си брат.	1396428	You look just like your older brother.
2374641	Ти не ставаш толкова рано като сестра ти, нали?	1396425	You don't get up as early as your sister, do you?
2374644	Работиш твърде много. Давай го по-полека за известно време.	1396422	You're working too hard. Take it easy for a while.
2374646	Къде в Турция живееш?	1396417	Where in Turkey do you live?
2374658	Тя не е и мечтала, че ще го срещне в чужбина.	1396395	She never dreamed she'd meet him overseas.
2374661	Разходихме се навсякъде покрай езерото.	1396370	We've walked all around the lake.
2374662	Те се разбират добре със съседите си.	1396369	They're on good terms with their neighbors.
2374663	Тя отсъства от училище пет дена.	1396368	She's been absent from school for five days.
2374666	Тя отсъства от училище пет дни.	1396368	She's been absent from school for five days.
2374670	През последните пет дни той е отседнал в онзи хотел.	1396366	He's been staying at that hotel for the past five days.
2374671	Зайците имат дълги уши и къси опашки.	1396365	Rabbits have long ears and short tails.
2374722	Това ще те постави в опасно положение.	1396363	That'll put you in danger.
2374723	Искам лодка, която ще ме отведе надалеч от тук.	1396362	I want a boat that'll take me far away from here.
2374729	Не трябва да се свързваш с такива хора.	1396359	You shouldn't associate with men like that.
2374731	По-добре ще е, ако не се свързваш с такива хора.	1396358	It'd be better if you didn't associate with men like that.
2374733	Не е важно кой университет си завършил, а какво си научил, докато си бил там.	1396357	What's important isn't which university you've graduated from, but what you learned while you were there.
2374739	Тя вероятно ще дойде.	1396338	She'll probably come.
2374742	Ще отложа пътуването си до Шотландия, докато се затопли.	1396244	I'll postpone my trip to Scotland until it's warmer.
2374743	Не знам точно кога ще се върна.	1396241	I don't know exactly when I'll be back.
2374881	Любопитно ѝ е кой е изпратил цветята.	1396238	She's curious to find out who sent the flowers.
2374882	Тя иска да знае кой е изпратил цветята.	1396235	She wants to know who sent the flowers.
2374883	Тя иска да знае кой изпрати цветята.	1396235	She wants to know who sent the flowers.
2374884	Той е с три години по-възрастен от нея.	1396208	He's three years older than her.
2374887	Тя отсъства, защото е болна.	1396199	She's absent because she's sick.
2374888	Той може да говори японски.	1396198	He's able to speak Japanese.
2378090	Няма проблем да създадеш уебстраница, само внимавай да не нарушиш нечие авторско право.	33706	It's fine to set up a web page, just be sure you don't infringe anybody's copyright.
2378095	Том има тежък немски акцент.	1904459	Tom has a heavy German accent.
2378096	Имаш ли доверие на Том?	1904430	Do you trust Tom?
2378100	Тя се съгласи с моята идея.	1904269	She agreed with my idea.
2378104	Какво, по дяволите, беше това?	1904244	What on earth is this?
2378105	Това е моето бебе.	1898108	This is my baby.
2378108	Това е моето бебче.	1898108	This is my baby.
2378109	Това е безсмислено.	1898085	This is useless.
2378110	Не става.	1898085	This is useless.
2378111	Това е яко.	1897784	That's cool.
2378112	Това е готино.	1897784	That's cool.
2378114	Няма проблем.	1897784	That's cool.
2378115	В какво те бива?	1886707	What're you good at?
2378116	Кога беше това?	1886652	When was that?
2378117	Кога научи това?	1886625	Where did you learn that?
2378121	Химикалката, която загубих вчера, беше нова.	1874073	The pen I lost yesterday was new.
2378123	Това е неправилно.	1871880	This is incorrect.
2378124	Том плака през цялата нощ.	1868288	Tom has been crying all night.
2378125	Том плака цялата нощ.	1868288	Tom has been crying all night.
2378128	Том ходи подире ми навсякъде напоследък.	1868287	Tom has been following me around.
2378143	Върни се на работа.	1860718	Go back to work.
2378145	Просто отговори на въпроса.	1860706	Just answer the question.
2378146	Просто отговорете на въпроса.	1860706	Just answer the question.
2378148	Просто затвори очи.	1860701	Just close your eyes.
2378149	Само затвори очи.	1860701	Just close your eyes.
2378150	Просто затворете очи.	1860701	Just close your eyes.
2378151	Само затворете очи.	1860701	Just close your eyes.
2378153	Остави Том на мира най-накрая.	1860684	Just leave Tom alone.
2378154	Просто използвай моето засега.	1860659	Just use mine for now.
2378155	Просто използвай моята засега.	1860659	Just use mine for now.
2378156	Просто използвай моя засега.	1860659	Just use mine for now.
2378157	Дръж си устата затворена.	1860650	Keep your mouth shut.
2378158	Том изяде едно парче от сладкиша, който Мери изпече.	1847691	Tom ate a piece of the cake that Mary baked.
2378159	Ако го изядеш, Том ще се ядоса.	1847679	If you eat that, Tom will be angry.
2378160	Ако изядеш това, Том ще се ядоса.	1847679	If you eat that, Tom will be angry.
2378161	Ако ядеш от това, Том ще се ядоса.	1847679	If you eat that, Tom will be angry.
2378170	През последните два месеца Том непрекъснато се мести от място на място.	1847339	Tom has been living out of a suitcase for the past two months.
2378171	Това аз не мога да го направя.	1832198	That's impossible for me.
2378173	От сега нататък бъди по-внимателен.	1556843	Be more careful from now on.
2378174	От сега нататък бъди по-внимателна.	1556843	Be more careful from now on.
2378177	Извинявайте, бихте ли проверили маслото.	1556838	Excuse me, please check the oil.
2378179	Скоро ще се обадя.	1556829	I'll call back soon.
2378180	Тя не може да кара ски.	1556827	She can't ski.
2378181	Обичм те повече от всичко.	1556799	I love you more than anything.
2378183	Тази книга е много тежка.	1556557	This book is very heavy.
2378184	Мислиш ли, че съм красив?	1543179	Do you think that I'm handsome?
2378185	Мислиш ли, че съм красива?	1543179	Do you think that I'm handsome?
2378187	Том беше арестуван за шофиране в нетрезво състояние.	1543174	Tom was arrested for driving while drunk.
2378188	Том трябваше да го обсъди с родителите си.	1534279	Tom should have discussed it with his parents.
2378190	Няма да го видя повече.	1524231	I won't see him anymore.
2378191	Няма да се срещам с него вече.	1524231	I won't see him anymore.
2378194	Той седна на стола.	1487687	He sat in the chair.
2378196	Той беше озадачен.	1487683	He was bewildered.
2378197	Момчето мълчеше.	1487680	The boy was silent.
2378199	Иди да тренираш навън.	1487677	Go exercise outside.
2378200	Иди да се упражняваш навън.	1487677	Go exercise outside.
2378201	Как е жена ти?	1487674	How is your wife doing?
2378202	Как е жена Ви?	1487674	How is your wife doing?
2378205	На г-н Тейлър му се искаше да не беше идвал на партито.	1485988	Mr. Taylor wishes he hadn't come to the party.
2378206	Том винаги си слага колан.	1485288	Tom always wears his seatbelt.
2378207	Мисля, че тя е над четирийсетгодишна.	1478739	I think she is over forty years old.
2378208	Той се разбира добре с г-н Браун.	1477695	He's on good terms with Mr. Brown.
2378209	Той се разбира с г-н Браун.	1477695	He's on good terms with Mr. Brown.
2378210	Онзи висок мъж е г-н Смит.	1453000	That tall man is Mr. Smith.
2378212	Трябваше да вървя, понеже нямаше никакви таксита.	1450708	I had to walk because there were no taxis.
2378213	Понеже нямаше никакви таксита, трябваше да вървя.	1450707	Since there were no taxis, I had to walk.
2378214	Партито се състоя на 22 май.	1449778	The party was held on May 22nd.
2378218	Бил ходи за риба през ден.	1449400	Bill goes fishing every other day.
2378219	Той говори също и френски.	1446280	He also speaks French.
2378220	Обичам любовни романи.	1445020	I love romance novels.
2378221	Аз обичам любовни романи.	1445020	I love romance novels.
2378222	Свикнал съм родителите ми да ме игнорират.	1429062	I'm used to being ignored by my parents.
2378223	Свикнал съм родителите ми да не ми обръщат внимание.	1429062	I'm used to being ignored by my parents.
2378225	Свикнал съм да се храня сам.	1429061	I'm used to eating alone.
2378226	Той е само на четири минути от тук с влак.	1428365	It's only four minutes from here by train.
2378228	Никой не знае какво ще донесе бъдещето.	1423286	No one knows what'll happen in the future.
2378231	Това е най-сладкото кутре, което някога съм виждал.	1423277	This is the cutest puppy I've ever seen.
2378232	Това е най-сладкото кутре, което някога съм виждала.	1423277	This is the cutest puppy I've ever seen.
2378234	Бях много разочарован, когато научих.	1423265	I was very disappointed when I heard the news.
2378238	Жена ми каза да изхвърля тази стара шапка.	1423262	My wife told me to throw this old hat away.
2378240	Започна да вали веднага щом се прибрахме вкъщи.	1422700	It started raining as soon as we got home.
2378243	Радвам се, че не плащам аз.	1422699	I'm glad that I'm not paying.
2378245	От сутринта няма ток.	1422688	The power has been off since this morning.
2378247	На тенис корта ли отиваш?	1422085	Are you going to the tennis court?
2378250	Филмът не беше толкова интересен, колкото книгата.	1421962	The movie wasn't as interesting as the book.
2378252	Филмът не беше толкова забавен, колкото книгата.	1421961	The movie wasn't as funny as the book.
2378255	Те пристигнаха късно заради бурята.	1412116	They arrived late because of the storm.
2378257	Те закъсняха заради бурята.	1412116	They arrived late because of the storm.
2378258	Ти какво яде, риба или месо?	1412059	Which did you eat, fish or meat?
2378259	Аз бях много уморен, така че си легнах рано.	1411300	I was very tired so I went to bed early.
2378260	Не можеш да го спреш да не пие.	1411297	You can't prevent him from drinking.
2378263	Не можеш да си представиш колко щастлива беше тя.	1411288	You can't imagine how happy she was.
2378268	Разбрахме, че това, което каза той, не беше вярно.	1411248	We found out that what he said wasn't true.
2378272	Не можем да живеем със 150 000 йени месечно.	1410970	We can't live on 150,000 yen a month.
2378273	Не съм получил дори и едно писмо от нея.	1409500	I didn't even receive one letter from her.
2378274	Не съм получила дори и едно писмо от нея.	1409500	I didn't even receive one letter from her.
2378278	Следващата година ще учим в колеж.	1409493	We'll be starting college next year.
2378280	Понеже беше много горещо, отидохме да плуваме.	1409487	Since it was so hot, we went swimming.
2378286	Тя е по-възрастна от мен с три години.	1408613	She's three years older than me.
2378288	Тя е три години по-голяма от мен.	1408613	She's three years older than me.
2378292	Тя се страхува да не се разболее отново.	1408612	She's afraid of getting sick again.
2378294	Той излезе въпреки бурята.	1408410	He went out in spite of the storm.
2378296	Том и Мери играят плажен волейбол.	1408008	Tom and Mary are playing beach volleyball.
2378298	Всички знаят, че тя може да говори добре английски.	1406686	Everybody knows she can speak English well.
2378300	Той е най-високият в класа.	1402600	He's the tallest in the class.
2378301	Роден съм в годината, когато дядо ми е умрял.	1398813	I was born the year my grandfather died.
2378302	Роден съм в годината, в която е умрял дядо ми.	1398813	I was born the year my grandfather died.
2378303	Родена съм в годината, в която е умрял дядо ми.	1398813	I was born the year my grandfather died.
2378304	Родена съм в годината, когато дядо ми е умрял.	1398813	I was born the year my grandfather died.
2378310	Братята близнаци си приличат напълно.	1397763	The twin brothers look exactly alike.
2378312	Момичето, с което разговаря той, е Нанси.	1397648	The girl he's speaking to is Nancy.
2378313	Момичето, с което той разговаря, е Нанси.	1397648	The girl he's speaking to is Nancy.
2378314	Гостите трябва да започнат да идват скоро.	1397637	The guests should be arriving soon.
2378317	Какви езици се говорят в Америка?	1396379	What languages are spoken in America?
2378318	Всяко правило си има изключение.	1396378	There's an exception to every rule.
2378321	Плажът е иделно място за игра за децата.	1396376	The beach is an ideal place for children to play.
2378325	Това е причината, поради която той се ядоса.	1396375	That's the reason he became angry.
2378326	Затова той се ядоса.	1396374	That's why he got angry.
2378334	Трябваше да отхвърлиш едно толкова несправедливо предложение.	1396371	You should've rejected such an unfair proposal.
2378337	Ако онази китара не беше толкова скъпа, можеше да я купя.	1396355	If that guitar weren't so expensive, I could buy it.
2378364	Казал съм ѝ, че никога няма да ходя на пазар с нея.	1396354	I told her once and for all that I wouldn't go shopping with her.
2378396	Не забелязах как беше облечена.	1396353	I didn't notice how she was dressed.
2378411	Той е бейзболист.	1396197	He's a baseball player.
2378412	Тя е на диета.	1396194	She's dieting.
2378414	Съжалявам, че ти създадох толкова много проблеми.	1396189	I'm sorry to have caused you so much trouble.
2378421	Съжалявам, че ти причиних толкова много неприятности.	1396189	I'm sorry to have caused you so much trouble.
2378425	Изглежда имам лека настинка.	1396184	It seems I have a slight cold.
2378460	Поправи ме, ако греша.	1396183	Correct me if I'm wrong.
2378462	Страх ме е от кучета.	1396177	I'm afraid of dogs.
2378467	Дръж топката с две ръце.	1394814	Hold the ball with both hands.
2378493	Трябва да сваля малко килограми, затова започвам диета.	1392701	I have to lose weight, so I'm going on a diet.
2378496	Той ми обеща да не казва на никого.	1392696	He promised me he wouldn't tell anyone.
2378499	Той ми обеща, че няма да каже на никого.	1392695	He promised me that he wouldn't tell anybody.
2378500	Имам много малко книги на английски.	1392584	I have very few books in English.
2378502	Почти нямам английски книги.	1392583	I have hardly any English books.
2378506	Вълците обикновено не нападат хора.	1392554	Wolves don't usually attack people.
2378508	Той се върна вкъщи след като беше отсъствал десет месеца.	1392492	He returned home after being away for ten months.
2378510	Имам да свърша много работа утре.	1391835	I have a lot of work to do tomorrow.
2378511	Моля, напишете адреса си за контакт тук.	1391126	Please write your contact address here.
2378513	Том скъса с приятелката си.	1390314	Tom broke up with his girlfriend.
2378516	Голяма забава е да пътува човек.	1370520	It's a lot of fun going on trips.
2378518	Пътешествията са голяма забава.	1370518	Taking trips is a lot of fun.
2378521	Да прекратим този дебат.	1370516	Let's end this debate.
2378523	Да прекратим тези дебати.	1370516	Let's end this debate.
2378526	Всички сме съгласни, че трябва да тръгнем рано.	1370513	We all agree that we should leave early.
2378527	То се стресна от взрива.	1370512	He was startled by the explosion.
2378529	Срещнах я зимата на миналата година.	1370483	I met her in the winter of last year.
2378530	Срещнах я миналата зима.	1370475	I met her last winter.
2378531	Мислех, че ще дойде сам.	1370048	I thought he would come alone.
2378532	Да наблюдаваш диви птици е много забавно.	1369558	Watching wild birds is a lot of fun.
2378533	Всичко, което трябва да направиш, е да пометеш пода.	1369535	All you have to do is sweep the floor.
2378542	Той не яде нищо друго освен плодове.	1362580	He doesn't eat anything other than fruit.
2378543	Той не яде нищо освен плодове.	1362579	He eats nothing but fruit.
2378546	Той яде само плодове.	1362579	He eats nothing but fruit.
2413024	Дървото е зелено.	2042316	The tree is green.
2421126	Като последица от тежкия алкохолизъм той загуби здравето си.	275720	His health was the forfeit of heavy drinking.
2421127	Тя влизаше от една дискусия в друга.	314552	She has waded into one controversy after another.
2421130	Нагазихме в студената вода инч след инч.	555556	We waded into the cold water inch by inch.
2421137	Кратка разходка по плажа ми донесе апетит за закуска.	22172	A short stroll along the beach gave me a good appetite for breakfast.
2421139	Шляех се по улиците да отбия време.	23949	I strolled along the streets to kill time.
2421144	Тя прекара повече от половин час, скубейки веждите си!	548770	She spent over half an hour plucking her eyebrows!
2421713	Къщата е малка.	2412891	The house is small.
2423794	Казвам се Емили.	2566189	My name is Emily.
2439070	Не искам да работя при тези условия.	2439040	I don't want to work under these conditions.
2463672	Мисля, че знам какво прави Том тук.	2409744	I think I know what Tom is doing here.
2463673	Преди три години учех Том на френски.	2409743	I taught Tom French three years ago.
2463674	Видях Том преди няколко минути.	2409628	I saw Tom a few minutes ago.
2463675	Казах ти, че мразя тая риза.	2409560	I told you I hated that shirt.
2463676	Казах ти, че мразя тази риза.	2409560	I told you I hated that shirt.
2463677	Ти знаеше ли, че Том е напуснал града?	2409548	Did you know that Tom had left town?
2463678	Ти знаеше ли, че Том напусна града?	2409548	Did you know that Tom had left town?
2463679	Мисля, че вероятно си прав.	2408644	I think you're probably right.
2463680	Мисля, че вероятно си права.	2408644	I think you're probably right.
2463681	Мисля, че си в опасност.	2408643	I think you're in danger.
2463682	Мисля, че е по-добре да си тръгнеш.	2408642	I think you'd better leave.
2463683	Мисля, че е по-добре да излезеш.	2408642	I think you'd better leave.
2463684	Мисля, че трябва да седнеш.	2408640	I think you should sit down.
2463685	Мисля, че това ти трябва.	2408630	I think you need this.
2463686	Мисля, че имаш нужда от някого, с когото да говориш.	2408629	I think you need someone to talk to.
2463687	Мисля, че имаш нужда от някой, с когото да говориш.	2408629	I think you need someone to talk to.
2463688	Мисля, че имаш нужда от сън.	2408628	I think you need some sleep.
2463689	Мисля, че трябва да поспиш.	2408628	I think you need some sleep.
2463690	Мисля, че имаш нужда от почивка.	2408627	I think you need some rest.
2463691	Мисля, че имаш нужда от помощ.	2408626	I think you need help.
2463692	Мисля, че ти трябва една ваканция.	2408625	I think you need a vacation.
2463693	Мисля, че бъркаш.	2408623	I think you must be mistaken.
2463694	Мисля, че не ме разбра правилно.	2408621	I think you misunderstood what I said.
2463696	Мисля, че може да имаш нужда от помощ.	2408620	I think you might need some help.
2463697	Мисля, че изглеждаш добре.	2408608	I think you look fine.
2463698	Мисля, че харесваш Том.	2408607	I think you like Tom.
2463699	Мисля, че ме харесваш.	2408606	I think you like me.
2463700	Мисля, че ме излъга.	2408605	I think you lied to me.
2463701	Мисля, че знаеш защо съм тук.	2408604	I think you know why I'm here.
2463702	Мисля, че знаеш защо не мога да го направя.	2408603	I think you know why I can't do that.
2463704	Мисля, че знаеш какво трябва да направиш.	2408601	I think you know what you should do.
2463706	Мисля, че знаеш името на приятелката на Том.	2408600	I think you know what Tom's girlfriend's name is.
2463707	Мисля, че разбираш за какво говоря.	2408599	I think you know what I'm talking about.
2463971	Мисля, че трябва да видиш това.	2408639	I think you should see this.
2463983	Мисля, че трябва да ме послушаш.	2408638	I think you should listen to me.
2463984	Мисля, че трябва да отидеш.	2408635	I think you should go.
2463986	Мисля, че трябва да започваш.	2408634	I think you should get started.
2463987	Мисля, че трябва да разбереш къде отиде Том.	2408633	I think you should find out where Tom went.
2463989	Мисля, че трябва да разбереш кога Том възнамерява да напусне.	2408632	I think you should find out when Tom plans to leave.
2463991	Мисля, че трябва да разбереш какво се случи с Том.	2408631	I think you should find out what happened to Tom.
2463993	Мисля, че направи правилния избор.	2408612	I think you made the right choice.
2463995	Мисля, че приличаш на Том.	2408611	I think you look like Tom.
2464000	Мисля, че изглеждаш страхотно.	2408609	I think you look great.
2464001	Мисля, че знаеш какво мисля аз.	2408598	I think you know what I think.
2464002	Мисля, че знаеш, че това не е вярно.	2408597	I think you know that's not true.
2464005	Мисля, че разбираш, че това не е добра идея.	2408596	I think you know that's not a good idea.
2464006	Мисля, че знаеш, че това е неуместно.	2408595	I think you know that's inappropriate.
2464007	Мисля, че знаеш, че това е невъзможно.	2408594	I think you know that's impossible.
2464008	Мисля, че го знаеш.	2408593	I think you know that.
2464009	Мисля, че знаеш това.	2408593	I think you know that.
2464010	Мисля, че познаваш всички тук.	2408592	I think you know everyone here.
2464012	Мисля, че заслужаваш повече от това.	2408526	I think you deserve more than this.
2464013	Мисля, че заслужаваш повече.	2408526	I think you deserve more than this.
2464014	Мисля, че можеш да се справиш.	2408525	I think you can handle it.
2464015	Мисля, че ти си го счупил.	2408524	I think you are the one who broke it.
2464016	Мисля, че ти си го счупила.	2408524	I think you are the one who broke it.
2464020	Мисля, че вече имаш достатъчно пари да купиш каквото ти е нужно.	2408523	I think you already have enough money to buy what you need.
2464022	Мисля, че това, което Том прави, си заслужава.	2408522	I think what Tom is doing is worthwhile.
2464023	Мисля, че това, което прави Том, е страхотно.	2408521	I think what Tom is doing is terrific.
2464026	Мисля, че това, което Том направи, е много глупаво.	2408518	I think what Tom did was very stupid.
2464027	Мисля, че това, което Том направи, беше много глупаво.	2408518	I think what Tom did was very stupid.
2464029	Мисля, че това, което прави Том, е невероятно.	2408519	I think what Tom is doing is amazing.
2464030	Мисля, че това, което Том направи, е много смело.	2408517	I think what Tom did was very brave.
2464031	Мисля, че това, което Том направи, беше много смело.	2408517	I think what Tom did was very brave.
2464033	Мисля, че за момента сме в безопасност.	2408507	I think we're safe for a while.
2464034	Мисля, че сме роднини.	2408506	I think we're related.
2464035	Мисля, че сме късметлии.	2408505	I think we're pretty lucky.
2464036	Мисля, че бензинът ни свърши.	2408504	I think we're out of gas.
2464038	Мисля, че бензинът ни е свършил.	2408504	I think we're out of gas.
2464039	Мисля, че загазихме.	2408503	I think we're in trouble.
2464041	Мисля, че сме в беда.	2408503	I think we're in trouble.
2464042	Мисля, че ще ни трябва помощта на Том.	2408502	I think we're going to need Tom's help.
2464043	Мисля, че ще ни трябва още време.	2408501	I think we're going to need more time.
2464044	Мисля, че ще ни трябва повече време.	2408501	I think we're going to need more time.
2464045	Мисля, че ще ни трябват повече пари.	2408500	I think we're going to need more money.
2464046	Мисля, че ще ни трябват още пари.	2408500	I think we're going to need more money.
2464047	Мисля, че ще ни трябва всичко.	2408499	I think we're going to need it all.
2464049	Мисля, че ще намерим Том.	2408488	I think we'll find Tom.
2464050	Мисля, че тук ще бъдем в безопасност.	2408487	I think we'll be safe here.
2464051	Мисля, че ще се оправим.	2408486	I think we'll be OK.
2464052	Мисля, че е по-добре да започнем отначало.	2408485	I think we'd better start over again.
2464054	Мисля, че е най-добре да се махнем от тук.	2408484	I think we'd better get out of here.
2464056	Мисля, че е най-добре да тръгваме.	2408483	I think we'd better be going.
2464057	Мисля, че извадихме късмет.	2408482	I think we were lucky.
2464058	Мисля, че имахме късмет.	2408482	I think we were lucky.
2464061	Мисля, че бяхме късметлии.	2408482	I think we were lucky.
2464062	Мисля, че трябва да чакаме.	2408481	I think we should wait.
2464063	Мисля, че трябва да почакаме.	2408481	I think we should wait.
2464064	Мисля, че трябва да изчакаме.	2408481	I think we should wait.
2464066	Мисля, че трябва да изчакаме, докато Том дойде тук.	2408480	I think we should wait until Tom gets here.
2464068	Мисля, че трябва да кажем на Том.	2408479	I think we should tell Tom.
2464069	Мисля, че трябва да известим родителите на Том.	2408468	I think we should notify Tom's parents.
2464071	Мисля, че трябва да съобщим на родителите на Том.	2408468	I think we should notify Tom's parents.
2464072	Мисля, че трябва да се споразумеем.	2408467	I think we should make a deal.
2464073	Мисля, че трябва да проучим нещата.	2408466	I think we should look into it.
2464075	Мисля, че трябва да отидем да хвърлим един поглед.	2408464	I think we should go take a look.
2464078	Мисля, че трябва да отидем сега.	2408463	I think we should go now.
2464080	Мисля, че трябва да се махнем от тук.	2408462	I think we should get out here.
2464081	Мисля, че трябва да повикаме помощ.	2408461	I think we should get help.
2464082	Мисля, че трябва да следваме Том.	2408460	I think we should follow Tom.
2464083	Мисля, че трябва да празнуваме.	2408459	I think we should celebrate.
2464084	Мисля, че трябва да извикаме Том.	2408458	I think we should call Tom.
2464085	Мисля, че трябва да се върнем в Бостън.	2408446	I think we need to go back to Boston.
2464086	Мисля, че трябва да разберем защо Том не беше тук вчера.	2408445	I think we need to find out why Tom wasn't here yesterday.
2464088	Мисля, че трябва да разберем на кого Том планира да даде това.	2408444	I think we need to find out who Tom plans to give that to.
2464089	Мисля, че трябва да разберем на кого Том планира да го даде.	2408444	I think we need to find out who Tom plans to give that to.
2464091	Мисля, че трябва да разберем къде е Том.	2408443	I think we need to find out where Tom is.
2464092	Мисля, че тези ни трябват.	2408442	I think we need those.
2464093	Мисля, че ни трябва повече вода.	2408441	I think we need more water.
2464095	Мисля, че ни трябва още вода.	2408441	I think we need more water.
2464096	Мисля, че ни трябва повече информация.	2408440	I think we need more information.
2464097	Мисля, че ни трябва още лед.	2408439	I think we need more ice.
2464100	Мисля, че ни е нужен лекар.	2408438	I think we need a doctor.
2464103	Мисля, че ние имаме нещо, което вие бихте си купили.	2408437	I think we may have something that you'd be interested in buying.
2464105	Мисля, че имаме достатъчно.	2408426	I think we have enough.
2464106	Мисля, че имаме достатъчно време.	2408425	I think we have enough time.
2464108	Мисля, че имаме достатъчно пари.	2408424	I think we have enough money.
2464111	Мисля, че имаме достатъчно храна.	2408423	I think we have enough food.
2464113	Мисля, че имаме проблем.	2408422	I think we have a problem.
2464117	Мисля, че заинтригувахме Том.	2408421	I think we got Tom's attention.
2464119	Мисля, че открихме проблема.	2408420	I think we found the problem.
2464121	Мисля, че може да си бъдем от помощ.	2408419	I think we could help each other.
2464123	Струва ми се, че може да измислим нещо.	2408418	I think we can work something out.
2464125	Мисля, че може да имаме доверие на Том.	2408417	I think we can trust Tom.
2464128	Мисля, че можем да се справим и по-добре.	2408406	I think we can do better.
2464131	Мисля, че и двамата трябва да си тръгнем.	2408405	I think we both should leave.
2464132	Мисля, че и двамата знаем защо съм тук.	2408404	I think we both know why I'm here.
2464133	Мисля, че и двете трябва да си тръгнем.	2408405	I think we both should leave.
2464135	Мисля, че и двете знаем защо съм тук.	2408404	I think we both know why I'm here.
2464138	Мисля, че и двамата знаем как се чувства Том.	2408403	I think we both know how Tom feels.
